Epoch,Training Cost,Training Accuracy,Evaluation Cost,Evaluation Accuracy
80,0.00320171074703,0.99564,0.0215258703098,0.977
81,0.00316702998738,0.99568,0.021431172187,0.9772
82,0.00318514999069,0.99576,0.0216426058673,0.9767
83,0.00311923408668,0.99566,0.0214921388455,0.9767
84,0.00309720275667,0.99576,0.0215821704682,0.9767
85,0.00310593906948,0.99576,0.0216132441855,0.9766
86,0.0030590350064,0.99578,0.0215842940498,0.9769
87,0.00303827031159,0.9958,0.0215789038133,0.9768
88,0.00300552644082,0.9958,0.0215550114915,0.9766
89,0.00299603358097,0.99586,0.0215355629898,0.977
90,0.00297164260945,0.99584,0.0215364196928,0.9767
91,0.00295256980039,0.99584,0.0214934979488,0.9769
92,0.00291873473357,0.99584,0.0215658300042,0.9771
93,0.00293977662493,0.99588,0.0216674252139,0.9771
94,0.00289773337035,0.99588,0.0215393806581,0.9768
95,0.00287182266902,0.9959,0.0216261294604,0.9771
96,0.00286205738693,0.9959,0.0216589010504,0.9775
97,0.00286300329091,0.99594,0.0217318003643,0.9773
98,0.00282655740297,0.99592,0.0216109193824,0.9768
99,0.00281157086719,0.99592,0.0216026427878,0.9767
100,0.00280561743001,0.99598,0.0215888855606,0.9771
101,0.00278418163446,0.99596,0.0216255941827,0.9768
102,0.00278841839952,0.99594,0.0216135369409,0.9767
103,0.00277240244805,0.99596,0.0216389278062,0.9769
104,0.00273888268463,0.996,0.021700726237,0.9769
105,0.00272648526285,0.99598,0.0216429599514,0.9769
106,0.00271443289782,0.99602,0.0216889866257,0.9773
107,0.00270824679213,0.99604,0.0216240052192,0.977
108,0.00269545955427,0.99602,0.0215691338391,0.9771
109,0.00268276769591,0.99604,0.0216892890598,0.977
110,0.00267017793885,0.99604,0.0216248888769,0.9769
111,0.00267004582128,0.99606,0.0216793134794,0.9767
112,0.00265342169985,0.99606,0.0216466206709,0.9766
113,0.00264002091148,0.99608,0.0217231629572,0.9767
114,0.00263691734617,0.99606,0.0217093452729,0.9769
115,0.00262356615473,0.9961,0.0216759453133,0.9771
116,0.00261651063217,0.9961,0.0217663626327,0.9765
117,0.00260725294043,0.99614,0.0217121125283,0.9766
118,0.00259832631959,0.99614,0.0217732090903,0.9768
119,0.00258426830169,0.99614,0.0217492629418,0.9769
120,0.00258376108071,0.99614,0.0217596702887,0.9772
121,0.00256896174728,0.99616,0.0217165754415,0.977
122,0.00256029321749,0.99614,0.0217442276585,0.9767
123,0.00255318856967,0.99614,0.0217639494387,0.9767
124,0.00254407605696,0.99614,0.0217932072703,0.977
125,0.00253148771256,0.99618,0.0217504985339,0.977
126,0.00252355429887,0.99616,0.0217026087645,0.9773
127,0.00251550739013,0.99618,0.0216978200759,0.9772
128,0.00251460801768,0.9962,0.0217363133794,0.9772
129,0.002504617258,0.99622,0.0217365358053,0.9769
130,0.00249568587814,0.99622,0.0217043726387,0.9771
131,0.00248879274373,0.99622,0.0217591851541,0.9769
132,0.00248263979109,0.99622,0.0217106247939,0.9771
133,0.00247648428534,0.99622,0.0217941882609,0.9771
134,0.00247287658997,0.99624,0.0217822078432,0.9771
135,0.00246624974196,0.99622,0.0217786209391,0.9771
136,0.00245839849398,0.99626,0.0218676107789,0.9765
137,0.00244848018143,0.99624,0.0218340099423,0.977
138,0.00244512379029,0.99628,0.0218722914618,0.9771
139,0.00243553980284,0.9963,0.0218253740719,0.9768
140,0.00243130218143,0.9963,0.0217435083631,0.977
141,0.00242300593117,0.9963,0.0217917546118,0.9772
142,0.00242084503748,0.9963,0.0218244735011,0.9768
143,0.00241502178569,0.9963,0.0218263583281,0.9769
144,0.00240703974934,0.99632,0.0218400305838,0.9772
145,0.0023991324659,0.9963,0.0217894076773,0.977
146,0.00238144253338,0.9963,0.0217932336073,0.9771
147,0.00237539950961,0.9963,0.0218746849711,0.9769
148,0.00237153878342,0.99632,0.0218761592832,0.9771
149,0.00237031353385,0.99632,0.0218843603889,0.977
150,0.00236295074843,0.99632,0.021837120579,0.9771
151,0.0023588881692,0.99632,0.0218089579542,0.9771
152,0.00235598255605,0.99632,0.0218315983448,0.9773
153,0.002352501284,0.99634,0.0218783893723,0.9771
154,0.00234608058429,0.99634,0.021854960715,0.977
155,0.00234062052022,0.99634,0.0218423084691,0.9772
156,0.00233775377893,0.99634,0.0218588383535,0.9771
157,0.00233289606773,0.99634,0.0218864510619,0.9772
158,0.00232630423987,0.99634,0.0218771842028,0.9772
159,0.0023210493605,0.99634,0.0218528178899,0.9772
160,0.00231928299418,0.99634,0.0218854082757,0.9769
161,0.00231481344727,0.99634,0.0218762567816,0.9771
162,0.00231286431745,0.99634,0.0218727745057,0.9771
163,0.00231040696384,0.99634,0.021851302182,0.977
164,0.0023083643341,0.99634,0.0218488973097,0.977
165,0.00230465528067,0.99634,0.0218623976243,0.977
166,0.00230185197502,0.99636,0.0218578211653,0.9771
167,0.00229906356992,0.99636,0.0218096197584,0.9772
168,0.00229793478061,0.99636,0.0218841615563,0.9774
169,0.00229480409293,0.99636,0.021878122923,0.9772
170,0.00229077366473,0.99636,0.0218372274042,0.9771
171,0.00228729091142,0.99636,0.0218591274816,0.9775
172,0.00228594814159,0.99636,0.021877896397,0.9771
173,0.00228252163649,0.99636,0.0218709790034,0.9771
174,0.00228096965964,0.99636,0.0218706035672,0.9771
175,0.00227796577954,0.99636,0.0218732781568,0.9772
176,0.00227495426102,0.99636,0.0218438385278,0.9771
177,0.00227331366298,0.99636,0.0218512666085,0.9771
178,0.00227044438372,0.99636,0.0218565524455,0.9772
179,0.00226805608283,0.99636,0.0218574877994,0.9773
180,0.00226693922226,0.99636,0.021832422832,0.977
181,0.00226161831492,0.99636,0.0218250975421,0.9774
182,0.00225916066161,0.99636,0.0218635987005,0.9768
183,0.00225931591129,0.99636,0.0218411166783,0.9769
184,0.00225567829021,0.99636,0.0218628685011,0.9769
185,0.00225298295279,0.99636,0.0218351655765,0.9773
186,0.0022523115891,0.99636,0.0218431627032,0.9768
187,0.00224954577121,0.99638,0.021824602818,0.9773
188,0.00224727471585,0.9964,0.0218618641468,0.977
189,0.00224584578883,0.99642,0.0218644987232,0.9772
190,0.00224413557499,0.9964,0.0218637703207,0.9769
191,0.00223765295032,0.9964,0.0218804857267,0.9774
192,0.00223602691099,0.99644,0.0218862772101,0.9772
193,0.00223149432049,0.99644,0.0218874775906,0.9772
194,0.00222857222664,0.99646,0.0218889246095,0.9771
195,0.00222617215469,0.99644,0.0219002518363,0.9772
196,0.00222123332039,0.9965,0.0218708559434,0.9769
197,0.00221814248061,0.99648,0.0218284690665,0.9771
198,0.00221420573642,0.9965,0.0218403132954,0.9769
199,0.00220672538332,0.9965,0.0218597051262,0.9775
200,0.00220152335661,0.9965,0.0218392662661,0.9773
201,0.00219570062084,0.9965,0.0218186093876,0.9773
202,0.00219309444104,0.9965,0.0218270469187,0.9775
203,0.00218801116792,0.9965,0.0218528247599,0.9772
204,0.00218612609365,0.9965,0.0218239124572,0.9773
205,0.00218433814185,0.9965,0.0218373893363,0.9775
206,0.00218086528227,0.9965,0.0218154054244,0.9773
207,0.0021782467365,0.9965,0.0218488870635,0.9775
208,0.00217811182739,0.9965,0.0218563841326,0.9775
209,0.00217486332122,0.9965,0.0218646077609,0.9773
210,0.00217314591684,0.9965,0.021885327818,0.9772
211,0.0021709755557,0.9965,0.0218946182651,0.9774
212,0.002168013358,0.9965,0.0218424900554,0.9769
213,0.00216367429952,0.9965,0.0218810732314,0.977
214,0.00216247082849,0.9965,0.021853076723,0.977
215,0.00215976003669,0.9965,0.0219045813207,0.9772
216,0.00216102626988,0.9965,0.0218778251728,0.9771
217,0.00215673486956,0.9965,0.021889625651,0.977
218,0.00215643846788,0.9965,0.0219230202461,0.9771
219,0.00215398983154,0.9965,0.0219133207703,0.9772
220,0.00215269887242,0.9965,0.021907539859,0.9774
221,0.00215137660582,0.9965,0.0219348031299,0.9771
222,0.00215044508391,0.9965,0.0218858966674,0.9772
223,0.00214915362318,0.9965,0.0218904965018,0.9769
224,0.00214860540014,0.9965,0.0219048408246,0.977
225,0.00214676854461,0.9965,0.0219158399292,0.9772
226,0.00214580170921,0.9965,0.021911145396,0.977
227,0.00214623661515,0.99652,0.0219073717556,0.977
228,0.0021443183293,0.99652,0.0219040126436,0.9772
229,0.0021420371693,0.99652,0.0218616860864,0.9772
230,0.00214013739153,0.99652,0.0218819017288,0.977
231,0.00213882785189,0.99652,0.0218818497408,0.9771
232,0.00213585711593,0.99652,0.0219298836616,0.9771
233,0.0021323303442,0.99654,0.021881725241,0.977
234,0.0021290052353,0.99654,0.021895566634,0.9772
235,0.00212760180461,0.99654,0.0218731284938,0.977
236,0.00212533637658,0.99654,0.0218890333716,0.977
237,0.00212261215461,0.99654,0.0218524002433,0.9768
238,0.00212116218689,0.99654,0.0218809165155,0.977
239,0.00211844540338,0.99654,0.0218721231032,0.977
240,0.00211707300748,0.99654,0.0218878118209,0.9768
241,0.00211625499722,0.99654,0.0218807751286,0.9772
242,0.00211457219369,0.99654,0.0218958020721,0.977
243,0.00211334063268,0.99654,0.0218597542276,0.9772
244,0.00211148389247,0.99654,0.0218802156004,0.977
245,0.00211041685036,0.99654,0.0218862212174,0.9769
246,0.0021163561027,0.99656,0.0219942219116,0.9767
247,0.00210294947824,0.99656,0.0218793421701,0.977
248,0.00210524822811,0.99656,0.021888171936,0.9765
249,0.00210326267682,0.99656,0.0218958847015,0.9767
250,0.00209798181271,0.99656,0.0218861491284,0.9767
251,0.00209347717133,0.99656,0.0218768852785,0.9769
252,0.00209230912064,0.99656,0.0218956546686,0.9769
253,0.00209119995764,0.99656,0.0219192069638,0.9765
254,0.00209057224757,0.99656,0.0219007272419,0.9769
255,0.00208723701977,0.99656,0.021900274657,0.9766
256,0.00208856562056,0.99656,0.0218840251089,0.9765
257,0.00208385898668,0.99656,0.0219439636896,0.977
258,0.00208040902712,0.99656,0.0219344335663,0.977
259,0.00207658838903,0.99658,0.0218813787651,0.9769
260,0.00207597857944,0.99658,0.0219314353414,0.9769
261,0.00207374716468,0.99658,0.0218913933838,0.9767
262,0.00207230235586,0.99658,0.0219039023105,0.9768
263,0.00207143911667,0.9966,0.0218827098407,0.9767
264,0.00206831457042,0.9966,0.02188903527,0.9768
265,0.00206594938964,0.9966,0.0218919890299,0.9765
266,0.00206332548667,0.99662,0.021898676415,0.9766
267,0.00205998041484,0.99662,0.0219125503726,0.9766
268,0.00205670331689,0.99662,0.021906458351,0.9766
269,0.00205438011726,0.99662,0.0219477404875,0.9765
270,0.0020511520783,0.99664,0.021935264476,0.9765
271,0.00204903035913,0.99664,0.0219138876876,0.9767
272,0.00204557558436,0.99666,0.0219679567966,0.9769
273,0.00204335262184,0.99666,0.0219651409124,0.9769
274,0.00204163638891,0.99666,0.0219432327693,0.9767
275,0.00203971550425,0.99666,0.0219763603113,0.9768
276,0.00203714295515,0.99668,0.0219411720667,0.977
277,0.00203392923879,0.99668,0.0219315345688,0.977
278,0.00202963412862,0.99668,0.0219512816829,0.9768
279,0.00202518057942,0.99668,0.0219772352079,0.9771
280,0.00202088291634,0.99668,0.0219370249101,0.977
281,0.00201857683905,0.99668,0.0219319030849,0.9767
282,0.00201379214789,0.99668,0.0219415480075,0.9769
283,0.00201223733852,0.99668,0.0219252562597,0.9769
284,0.00201062588459,0.99668,0.0219152116433,0.977
285,0.00200993339071,0.99668,0.0219635254658,0.9771
286,0.00200820756584,0.99668,0.0219092170989,0.9769
287,0.0020075798667,0.99668,0.0219308296198,0.9771
288,0.00200602188606,0.99668,0.0219357541266,0.977
289,0.00200511180019,0.9967,0.0219181623604,0.9768
290,0.00200445711119,0.9967,0.0219479482518,0.977
291,0.00200148522767,0.9967,0.0219296416199,0.9768
292,0.00199762619849,0.9967,0.0219345261616,0.9771
293,0.00199610560941,0.9967,0.0219468434795,0.9768
294,0.00199469648697,0.9967,0.0219162179567,0.977
295,0.00199566569152,0.9967,0.0219652004206,0.9772
296,0.00199327558742,0.9967,0.021949332318,0.9769
297,0.00199220461719,0.9967,0.0219392597604,0.9769
298,0.00199198734468,0.9967,0.0219366879023,0.9769
299,0.0019909096981,0.9967,0.0219394709781,0.977
300,0.00199015111375,0.9967,0.0219653329655,0.9769
301,0.00198993296073,0.99674,0.0219440095124,0.9771
302,0.00198892914539,0.99674,0.0219556807256,0.9767
303,0.00198765061395,0.99674,0.0219486513035,0.9772
304,0.0019861296198,0.99674,0.0219551391205,0.9769
305,0.00198410514864,0.99674,0.0219894171738,0.977
306,0.00198138748153,0.99674,0.0219847917406,0.9769
307,0.00197954929306,0.99676,0.0219854486212,0.9766
308,0.00197850058204,0.99676,0.0219971568649,0.9767
309,0.00197778649501,0.99676,0.0219904843311,0.9771
310,0.00197818270304,0.99676,0.0220200571789,0.9772
311,0.00197643287323,0.99678,0.0219929140692,0.9764
312,0.00197558416923,0.99678,0.0219718902117,0.9768
313,0.00197247917552,0.99678,0.0219958504568,0.9769
314,0.00196937729588,0.99678,0.0220127341938,0.977
315,0.00196667432743,0.99678,0.0220371072104,0.9768
316,0.00196546212638,0.99678,0.0220031332307,0.9768
317,0.00196476126877,0.99678,0.0219895690671,0.9768
318,0.00196388897071,0.99678,0.0220263505561,0.9771
319,0.00196259279323,0.99678,0.0219941044761,0.9768
320,0.00196145829587,0.99678,0.0220141126072,0.9768
321,0.00196044037982,0.99678,0.022011993735,0.9771
322,0.00195955402632,0.99678,0.0220112106521,0.9771
323,0.00195664267276,0.99678,0.0220160542441,0.9769
324,0.00195506786427,0.99678,0.0220181458016,0.9768
325,0.00195490197303,0.99678,0.0220182020659,0.9771
326,0.00195366925225,0.99678,0.0220040836827,0.9771
327,0.0019531550772,0.99678,0.0219985380607,0.9768
328,0.00195308466794,0.99678,0.0220135170274,0.9771
329,0.00195156017626,0.99678,0.02200617813,0.9772
330,0.001950811259,0.99678,0.0220121000745,0.9768
331,0.00195032466844,0.99678,0.0220176723324,0.9767
332,0.00194960667806,0.99678,0.0220242887574,0.9767
333,0.00194910449266,0.99678,0.0220257822862,0.9768
334,0.00194815721997,0.99678,0.0219888143176,0.977
335,0.00194684282294,0.99678,0.0219868732744,0.9769
336,0.001943475603,0.9968,0.0219799148575,0.9771
337,0.00194049069791,0.9968,0.0219725888778,0.9771
338,0.00193917452135,0.9968,0.0219950370243,0.9769
339,0.00193875075128,0.9968,0.0219672638023,0.9768
340,0.00193789449793,0.9968,0.0219872617072,0.9769
341,0.00193745172062,0.9968,0.022021642115,0.9769
342,0.00193632963242,0.9968,0.0219973207655,0.9768
343,0.00193526186628,0.9968,0.0220196587321,0.9766
344,0.00193439606858,0.9968,0.0219877915779,0.977
345,0.00193251637509,0.99682,0.0220459453101,0.9767
346,0.00192973158683,0.99682,0.0220317045751,0.9767
347,0.00192739654112,0.99682,0.02203388503,0.9766
348,0.00192641207813,0.99684,0.0219972586409,0.9767
349,0.001924867356,0.99684,0.022025831593,0.9766
350,0.00192398443747,0.99684,0.0220266226731,0.9767
351,0.00192160278291,0.99684,0.0220479496142,0.9765
352,0.00191872634349,0.99684,0.0220179380322,0.9768
353,0.00192272126019,0.99684,0.0221342217714,0.9768
354,0.00191739620471,0.99684,0.0220225137021,0.977
355,0.00191546478031,0.99684,0.0220360364041,0.9767
356,0.00191475106675,0.99684,0.0220310214548,0.9767
357,0.00191415677264,0.99684,0.0220576632659,0.9766
358,0.0019134382644,0.99684,0.0220375526377,0.9767
359,0.00191280419036,0.99684,0.0220509226997,0.9769
360,0.00191159587069,0.99684,0.0220285861355,0.9771
361,0.00190993532879,0.99684,0.0220334685981,0.9768
362,0.00190769061866,0.99684,0.0220338630766,0.977
363,0.00191675832353,0.99684,0.0222096818564,0.977
364,0.00190546779248,0.99684,0.0220705581859,0.9768
365,0.00190439289042,0.99684,0.0220520783655,0.9769
366,0.00190365910288,0.99684,0.0220719864879,0.9769
367,0.00190315572761,0.99684,0.0220716347664,0.9767
368,0.00190286391155,0.99684,0.0220659651056,0.9772
369,0.00190392490089,0.99684,0.0221409412327,0.977
370,0.00190181307256,0.99686,0.0220479576295,0.9768
371,0.00190270708737,0.99684,0.0221055855773,0.9769
372,0.00190121479376,0.99686,0.0220680286085,0.9769
373,0.00190070035742,0.99686,0.0220528138521,0.9772
374,0.00190137119607,0.99684,0.0221028632586,0.9771
375,0.00190002359897,0.99686,0.0220911649746,0.9767
376,0.00189977100624,0.99686,0.0220795123108,0.9768
377,0.00189916785776,0.99686,0.0220562815476,0.9768
378,0.00189903045825,0.99686,0.0220647590412,0.9769
379,0.00189851783314,0.99686,0.0220655809159,0.977
380,0.00189830838335,0.99686,0.0220647945235,0.9768
381,0.00189797490299,0.99686,0.022047674472,0.977
382,0.00189791976201,0.99686,0.0220577825955,0.9769
383,0.00189725470229,0.99686,0.0220777516535,0.9768
384,0.00189724487758,0.99686,0.0220541695407,0.9769
385,0.00189717846856,0.99686,0.0220710748505,0.977
386,0.00189674196718,0.99686,0.0220817395404,0.977
387,0.0018962337512,0.99686,0.0220609958331,0.977
388,0.00189593572086,0.99686,0.0220724103429,0.9768
389,0.00189619239039,0.99686,0.0221243206537,0.9768
390,0.00189537063642,0.99686,0.0220701000899,0.977
391,0.00189516008736,0.99686,0.0220616068338,0.9772
392,0.00189503818135,0.99686,0.0220738668826,0.9771
393,0.00189492483975,0.99686,0.0220785481859,0.9771
394,0.00189440055938,0.99686,0.0220877415578,0.977
395,0.00189395746447,0.99686,0.0220793164389,0.977
396,0.00189366649196,0.99686,0.0220853020214,0.977
397,0.00189341470818,0.99686,0.0220855943245,0.9767
398,0.00189331284922,0.99686,0.0220784329871,0.9767
399,0.00189289544823,0.99686,0.0220820745637,0.9768
