Epoch,Training Cost,Training Accuracy,Evaluation Cost,Evaluation Accuracy
254,0.0671800336,0.97288,0.2030820017,0.96892
255,0.0671671316,0.972692,0.2033469596,0.96818
256,0.0667621402,0.973172,0.2028703895,0.96842
257,0.0671520736,0.972392,0.2032765126,0.96794
258,0.0673976796,0.972348,0.2035068309,0.96806
259,0.0667475456,0.973196,0.202688428,0.96932
260,0.0671308291,0.97258,0.2031061872,0.96862
261,0.0671387862,0.972976,0.2032719691,0.96874
262,0.067158494,0.972616,0.2032879194,0.96824
263,0.0670453857,0.972436,0.2032462854,0.96848
264,0.067030703,0.973556,0.2033686858,0.96858
265,0.0667499305,0.973028,0.203089204,0.969
266,0.0673029013,0.972652,0.2034854615,0.96796
267,0.0676792479,0.971884,0.2037167504,0.96786
268,0.0666385813,0.97302,0.2027859162,0.9687
269,0.0666450518,0.973016,0.2026735795,0.96882
270,0.0673893924,0.972164,0.2036935879,0.96788
271,0.0670803274,0.972732,0.2031908378,0.96908
272,0.0672225123,0.972824,0.2035799437,0.96818
273,0.0676746618,0.972276,0.2037967418,0.96804
274,0.0675794775,0.972308,0.2037526874,0.96754
275,0.0673275605,0.972908,0.2034525722,0.96926
276,0.0673641171,0.972572,0.2035527598,0.96852
277,0.06692468,0.972848,0.2031349804,0.96844
278,0.0671248072,0.972508,0.2031192298,0.96854
279,0.0669565997,0.972956,0.2031849944,0.96818
280,0.0666451502,0.973316,0.2027418364,0.96874
281,0.0672948424,0.972332,0.2033209965,0.9682
282,0.0672524651,0.972456,0.2033400188,0.968
283,0.0673517841,0.972496,0.2036759371,0.96812
284,0.0668182134,0.973192,0.202903021,0.96906
285,0.06696479,0.972792,0.2032068216,0.96868
286,0.0666204702,0.973244,0.2027994622,0.96888
287,0.0668022507,0.973112,0.2027575745,0.9688
288,0.0670941713,0.972632,0.2033490128,0.96882
289,0.0667403221,0.973056,0.2030315545,0.96874
290,0.0670627247,0.973056,0.20324712,0.9689
291,0.0672850235,0.973076,0.2037050814,0.9683
292,0.0668820138,0.9733,0.2030275553,0.9687
