Epoch,Training Cost,Training Accuracy,Evaluation Cost,Evaluation Accuracy
123,0.0023936286,0.996448,0.0214616349,0.97712
124,0.0023821021,0.996464,0.0214842002,0.97746
125,0.0023717378,0.996464,0.021459311,0.97736
126,0.0023617008,0.996476,0.0214607151,0.97722
127,0.0023539745,0.996484,0.0215172809,0.9774
128,0.0023466569,0.996488,0.0214916535,0.97742
129,0.0023439608,0.996508,0.0215111497,0.97728
130,0.0023248391,0.996512,0.0214974338,0.97712
131,0.0023162766,0.996512,0.0214896955,0.97736
132,0.0023028537,0.99652,0.0215224097,0.97716
133,0.0022948535,0.996528,0.0214896724,0.97724
134,0.0022915446,0.996548,0.0215219657,0.97726
135,0.0022785696,0.996552,0.0214926438,0.9773
136,0.0022723762,0.99656,0.0215009466,0.97732
137,0.0022647411,0.996572,0.0214958062,0.9772
138,0.0022565487,0.996568,0.0215282202,0.9772
139,0.0022486964,0.996576,0.0215192445,0.97724
140,0.0022428116,0.99658,0.0215366248,0.9771
141,0.0022353215,0.996592,0.0215556174,0.97724
142,0.0022296776,0.996596,0.0215355385,0.97734
143,0.0022215015,0.996604,0.0215460262,0.97732
144,0.0022155001,0.996616,0.0215627191,0.97716
145,0.002208811,0.99662,0.0215473499,0.97716
146,0.0022023764,0.996616,0.0215480551,0.97718
147,0.0021925696,0.996612,0.0215039634,0.97724
148,0.0021881306,0.996616,0.0215581039,0.97706
149,0.0021826197,0.99662,0.0215533684,0.97714
150,0.0021759337,0.996616,0.0215863211,0.97708
151,0.0021706954,0.996624,0.0215427965,0.97736
152,0.0021675485,0.99662,0.0215466765,0.97722
153,0.0021603079,0.996624,0.0215223429,0.97726
154,0.00215555,0.99664,0.0215482554,0.97712
155,0.0021510462,0.996636,0.0215644558,0.97718
156,0.0021463011,0.99664,0.0215747315,0.97726
157,0.0021436026,0.996652,0.0215702175,0.9775
158,0.0021378851,0.996656,0.0215672968,0.97724
159,0.002133104,0.99666,0.0215733458,0.97732
160,0.0021285641,0.996668,0.0215771405,0.97732
161,0.0021245184,0.996664,0.0215902734,0.9771
162,0.0021189013,0.996668,0.0215646201,0.9774
163,0.002115402,0.996676,0.0215652324,0.97724
164,0.0021136447,0.99668,0.0215841678,0.97726
165,0.0021086341,0.99668,0.0215703181,0.97724
166,0.0021049804,0.996684,0.0215763311,0.9772
167,0.002099837,0.996692,0.0215979972,0.97722
168,0.0020960494,0.996688,0.0215899354,0.97732
169,0.0020918911,0.9967,0.0216177932,0.97752
170,0.0020859154,0.996712,0.0216292989,0.97744
171,0.0020826543,0.996712,0.0216013255,0.97716
172,0.0020788307,0.996712,0.0216385049,0.97732
